번호,사고번호,발생일시,사상자수,사고유형,도로형태,가해운전자연령,가해운전자성별,피해자연령,피해자성별,위도,경도,시도코드,시도이름,시군구코드,시군구이름,행정동코드,행정동이름,법정동코드,법정동이름,기준일자
1540,2017110000000000.00 ,2017-11-02 16:00,1,차대차 - 측면충돌,단일로 - 기타,81세,남,32세,여,981231,1818076,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011800,갑동,2017-11-02
1541,2017110000000000.00 ,2017-11-02 20:00,1,차대차 - 측면충돌,교차로 - 교차로부근,59세,여,35세,남,984905,1817820,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2017-11-02
1542,2017110000000000.00 ,2017-11-03 11:00,1,차대차 - 측면충돌,교차로 - 교차로안,38세,남,66세,남,991185,1825398,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014400,용산동,2017-11-03
1543,2017110000000000.00 ,2017-11-03 12:00,1,차대사람 - 기타,단일로 - 기타,48세,남,52세,남,990792,1822502,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,2017-11-03
1544,2017110000000000.00 ,2017-11-03 15:00,2,차대차 - 기타,단일로 - 기타,55세,여,37세,여,983598,1810841,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010100,원내동,2017-11-03
1545,2017110000000000.00 ,2017-11-03 15:00,1,차대차 - 기타,교차로 - 교차로안,46세,여,37세,여,983671,1819849,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012000,지족동,2017-11-03
1546,2017110000000000.00 ,2017-11-03 20:00,1,차대차 - 측면충돌,단일로 - 기타,71세,남,31세,남,986603,1818133,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,2017-11-03
1547,2017110000000000.00 ,2017-11-03 20:00,1,차대차 - 추돌,교차로 - 교차로부근,미분류,기타불명,61세,남,985245,1816512,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동,2017-11-03
1548,2017110000000000.00 ,2017-11-03 22:00,1,차량단독 - 전도전복,단일로 - 기타,21세,남,기타불명,기타불명,983710,1821053,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012000,지족동,2017-11-03
1549,2017110000000000.00 ,2017-11-03 22:00,1,차대사람 - 기타,교차로 - 교차로부근,30세,남,31세,남,985353,1818278,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2017-11-03
1550,2017110000000000.00 ,2017-11-03 23:00,1,차대사람 - 길가장자리구역통행중,단일로 - 기타,16세,남,23세,남,986601,1818164,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,2017-11-03
1551,2017110000000000.00 ,2017-11-03 23:00,2,차대차 - 추돌,교차로 - 교차로안,42세,여,22세,남,985786,1818056,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,2017-11-03
1552,2017110000000000.00 ,2017-11-04 01:00,5,차대차 - 측면충돌,교차로 - 교차로안,22세,남,28세,남,982568,1816047,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020010500,학하동,2017-11-04
1553,2017110000000000.00 ,2017-11-04 18:00,1,차대차 - 기타,교차로 - 교차로안,54세,남,28세,여,985447,1819131,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012100,죽동,2017-11-04
1554,2017110000000000.00 ,2017-11-04 20:00,1,차대차 - 기타,교차로 - 교차로안,33세,남,46세,여,989047,1824337,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013000,화암동,2017-11-04
1555,2017110000000000.00 ,2017-11-05 01:00,2,차대차 - 기타,교차로 - 교차로부근,33세,남,25세,남,985711,1816812,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011100,봉명동,2017-11-05
1556,2017110000000000.00 ,2017-11-05 07:00,1,차대차 - 추돌,단일로 - 기타,65세,남,60세,남,981629,1818105,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011800,갑동,2017-11-05
1557,2017110000000000.00 ,2017-11-05 08:00,2,차대차 - 기타,교차로 - 교차로안,54세,여,76세,남,986343,1816797,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011100,봉명동,2017-11-05
1558,2017110000000000.00 ,2017-11-05 10:00,1,차대차 - 기타,교차로 - 교차로부근,61세,여,27세,남,985585,1816838,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2017-11-05
1559,2017110000000000.00 ,2017-11-05 11:00,2,차대차 - 기타,교차로 - 교차로부근,57세,남,39세,남,983253,1821830,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,2017-11-05
1560,2017110000000000.00 ,2017-11-05 15:00,1,차대사람 - 기타,기타 - 기타,미분류,기타불명,6세,남,988887,1820019,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동,2017-11-05
1561,2017110000000000.00 ,2017-11-05 19:00,2,차대차 - 추돌,단일로 - 기타,23세,남,52세,남,983933,1816284,3000000000,대전광역시,3020000000,유성구,3020052600,학하동,3020011600,복용동,2017-11-05
1562,2017110000000000.00 ,2017-11-06 05:00,1,차대사람 - 횡단중,교차로 - 교차로부근,80세,남,69세,여,985813,1817533,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2017-11-06
1563,2017110000000000.00 ,2017-11-06 07:00,1,차대차 - 측면충돌,교차로 - 교차로안,42세,남,48세,남,986388,1817158,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2017-11-06
1564,2017110000000000.00 ,2017-11-06 11:00,1,차대차 - 측면충돌,교차로 - 교차로안,32세,남,65세,남,989863,1826491,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014500,봉산동,2017-11-06
1565,2017110000000000.00 ,2017-11-06 15:00,2,차대차 - 측면충돌,단일로 - 기타,57세,남,51세,남,988319,1828616,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020015200,둔곡동,2017-11-06
1566,2017110000000000.00 ,2017-11-06 15:00,1,차대사람 - 기타,단일로 - 기타,41세,여,9세,남,985825,1817529,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2017-11-06
1567,2017110000000000.00 ,2017-11-06 16:00,10,차대차 - 추돌,단일로 - 기타,53세,남,49세,여,984092,1820434,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012000,지족동,2017-11-06
1568,2017110000000000.00 ,2017-11-06 18:00,1,차대차 - 추돌,교차로 - 교차로부근,49세,남,54세,남,990025,1826298,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014500,봉산동,2017-11-06
1569,2017110000000000.00 ,2017-11-06 20:00,2,차대차 - 측면충돌,교차로 - 교차로부근,40세,남,49세,남,985265,1818128,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2017-11-06
1570,2017110000000000.00 ,2017-11-06 20:00,1,차대차 - 추돌,교차로 - 교차로부근,54세,남,59세,여,986354,1816763,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011100,봉명동,2017-11-06
1571,2017110000000000.00 ,2017-11-07 00:00,1,차대차 - 기타,교차로 - 교차로안,49세,여,36세,남,985207,1819126,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012100,죽동,2017-11-07
1572,2017110000000000.00 ,2017-11-07 06:00,1,차대사람 - 횡단중,단일로 - 기타,53세,여,46세,남,986499,1817429,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2017-11-07
1573,2017110000000000.00 ,2017-11-07 09:00,4,차대차 - 추돌,단일로 - 기타,73세,남,52세,남,987869,1818707,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동,2017-11-07
1574,2017110000000000.00 ,2017-11-07 19:00,9,차대차 - 측면충돌,단일로 - 기타,48세,남,44세,남,985671,1816743,3000000000,대전광역시,3020000000,유성구,3020061000,원신흥동,3020011100,봉명동,2017-11-07
1575,2017110000000000.00 ,2017-11-08 05:00,4,차대차 - 기타,단일로 - 기타,62세,남,59세,남,990066,1826323,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014500,봉산동,2017-11-08
1576,2017110000000000.00 ,2017-11-08 08:00,1,차량단독 - 기타,단일로 - 기타,55세,남,기타불명,기타불명,985813,1817421,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2017-11-08
1577,2017110000000000.00 ,2017-11-08 16:00,1,차량단독 - 기타,단일로 - 기타,57세,남,기타불명,기타불명,985825,1817531,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011100,봉명동,2017-11-08
1578,2017110000000000.00 ,2017-11-08 18:00,3,차대차 - 측면충돌,교차로 - 교차로안,47세,여,49세,남,983276,1814838,3000000000,대전광역시,3020000000,유성구,3020052000,진잠동,3020010400,용계동,2017-11-08
